pca1,pca2,pca3,pca4,pca5,popular
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
0.10163962531338716,-1.2032366760229238,1.5710535560725956,-1.9189492491959794,0.04050989378986089,1
0.04444117444542818,0.1176361292866947,-0.5023620952388372,0.6748010051285913,-0.6785534751953372,1
-1.559606801939772,2.2771465936537063,-0.025227176003152274,-0.3025664948711758,0.24038805678564054,1
-0.730502382024506,-0.4328229401069348,0.2940381077899611,1.4664948744929343,0.6106818798119618,1
-0.04429491641273238,0.08225761698721928,-0.20316307863402897,0.40373289093394144,-0.24847286156420076,1
-0.00034054031351699043,0.25876167604203193,-0.5173590042532573,-0.8716374911275385,-0.1501543502231132,1
-1.129527110887048,0.6871398308706326,-0.18761721509798648,0.6600147722668009,-0.18551097274248068,1
-0.1753760849184191,-1.6444227459582637,0.4156036007518297,0.2539790236981123,-0.4648995135482064,1
-0.3837370598057536,-1.048851945680506,0.18395364434234418,-1.2161270459996953,0.15100135535085912,1
-1.7726383305948992,-1.8919337733047572,0.5789701249416943,-0.19321727535406077,-1.136839868954019,1
0.24746656796683697,1.4797817773746178,-1.4719815149132458,-0.10221185494916718,-0.3731942667266228,1
-0.27822134436914264,-0.32823003997884775,-0.6745955394843606,0.24819359138548133,-0.8814735918808763,1
-0.4744841493309262,-0.9557178978065118,0.3911642962756938,-0.938354079531807,1.280577669422421,1
-0.6525881972685248,-1.0740031841288435,0.8126437412506802,-1.1136822702997793,1.4169305603169826,1
-0.8416984121547975,-1.4244555130430647,-0.2764781117036884,-1.121692707847016,0.5253730211627576,1
-1.0873234109511143,-0.44717296983282984,-0.525261680865588,-1.105126438942969,-0.6915518719638615,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
-0.12093679233439558,-0.595267292777981,0.613688276815121,-0.5571489805531098,-1.487483739383844,1
-1.3863758109078823,-0.7543938446892687,2.3063110189621474,0.422230538297367,-0.8470556048913755,1
-0.8297533826060021,0.5489720485323917,-0.6860649331741414,0.2811122666244112,0.08748683744094918,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
2.025754054050657,0.3341408631327487,0.10387839320244083,1.361253556968917,0.6274908369632611,1
0.9286418628724107,-0.9176062450381015,0.23525552658184273,-0.8656347300778147,-0.16763768383195377,1
-0.34731996753260524,0.12245035243988794,0.009342575724459436,-0.8884104501934583,-0.9981818825577233,1
1.5724858865018194,-0.6667475221629103,-0.6801988905223328,0.5379382523704879,-0.8370987530592185,1
-0.6422890680579155,1.963490423984532,0.452260922944946,1.4579152622408382,1.0510205304165523,1
-0.6633152189099395,1.9512182768137167,0.873539859514706,0.006669205966324067,0.03539305961863387,1
-1.4613684432841245,-0.8204937626111715,0.1397921100705997,-0.32357555052850573,0.9542565246599123,1
1.3161220660037758,-1.7048315010869404,0.027327416076440535,0.32667609563435995,0.3115088050105577,1
0.14218899397670076,0.11328558943435309,-0.908435552225348,-0.5133574982166567,1.1388158529502224,1
-1.0831719159786544,-1.4811552393766365,1.029117976599767,-0.2271133673504104,-0.748106223339278,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
0.12479204647796277,0.3762598459461881,-0.9844277368940852,-1.3113641312110376,-0.6932020520490005,1
0.212482656960099,0.9790077548061203,0.685808364616231,1.7950090890803632,1.0226230725136558,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
-0.1435634994031657,-1.4921533576539803,0.3185054740471692,1.3307780682455086,1.5487307722061472,1
1.0708542911355359,0.25087516914282465,0.3813982102058669,-0.2375271462714763,-0.9073930220424579,1
-1.9564932309311667,-2.0554022208194094,-0.1274931900622795,0.02618913043876138,1.079996965305597,1
0.44961631746843517,-0.765442369691973,1.082065949836009,1.7676024299281277,0.12412753107832636,1
-0.3177283221733527,1.4218081404189573,-0.4344449954200646,0.40102126476905875,-0.630244405008585,1
-0.4199442909924069,0.7483249003545861,0.19796561939346904,0.49139762875026766,0.43813478738458483,1
-1.1315762594840635,-1.4557337079402206,1.1847953676133285,0.4130902516999738,-0.7097589390050422,1
-0.2376613606513123,-1.499856478233976,-0.3110958727826467,0.8607830022787203,0.5580580944296611,1
-1.558509534036725,-0.40289111690034035,1.3743123489885296,-0.8162607331496919,0.25593803353400013,1
0.35847901607315236,0.5501968074783622,0.6689819440675421,-0.846310635695851,-0.6219707044974936,1
0.9019766677846219,-0.824370291721665,0.9020873449616491,-0.8612422080614391,-0.6799747390637579,1
2.9160461367491908,0.06004268599105485,0.8795693062096072,-1.3416421490850947,-1.1594713470765567,1
1.1684287463782808,-0.4803339159556529,-0.7515420981584506,-0.3717807129892574,0.39904045819809697,1
0.5644651679575796,0.2746585022853039,0.3131155658357304,0.5190324789154082,-1.0498945767829633,1
-1.9342487135357591,-0.7339188919077664,0.16410660143070901,-0.6785217050683843,0.16180096466853805,1
0.7065207836518173,-0.8854318723334759,-0.532240107199452,0.6061786028036174,-0.47171391674613317,1
-0.14633654269373006,-0.7548101920975148,-0.2823547448536282,-0.1903521282200456,-1.6582581643404923,1
1.2169092556752443,0.046089082938133186,1.7077692732604008,0.5506186461013826,-0.965797146910644,1
1.0848520578294523,-0.7564921665461127,0.849792243631833,0.35205102993937026,-1.2117683436774784,1
0.2923685189397368,1.0978533681115858,0.2837462461193621,-0.4315683474866317,-0.6011278964849737,1
-0.8246214324611182,1.7751501730100927,0.4304783990551934,1.1999047742412954,0.31074478164498315,1
0.49248285871447506,0.7425973976738147,0.028886788441906577,-0.3827227909444036,-1.537297942411267,1
0.21353242105320086,2.249378584701889,-0.4754906112049867,-0.25631266486233306,-0.4160231864851079,1
-1.5272927368077405,0.3992759055159693,1.1296154310144657,-0.1886905393948589,0.8915752654462086,1
-1.3211312124451637,-0.7081402246285939,-0.5077058681538259,0.13132347695129723,-0.5670792246675332,1
0.060705661076611586,1.9017302444736184,-1.0021969938369097,0.7129129111292287,-0.3130159382899222,1
1.3371817175149063,-0.7100626321394317,-0.8115991861865353,0.8479795133058534,-0.6183281762570915,1
-0.4642430984341846,1.0125171892638312,-1.5226422114353337,0.24655031342595832,-0.5707419248849481,1
1.1566295815741876,0.6028503072872248,0.25165854106470115,-1.2257109833388287,1.1972553443057523,1
1.302261177961018,-0.182496751817734,0.12821268634911492,0.4679537695646147,-0.7556325490473338,1
1.0202898256936075,0.9446845046016297,-1.2681203214622059,0.33899052268921087,0.5692618826494067,1
0.46851675361868794,0.7865440890375649,-0.8611207058206063,1.2195510711096353,-0.045149077577727056,1
-0.3873094826763095,0.0147088209918501,1.0504338421186192,-0.971653871677082,-0.44242069092638875,1
-1.2258719641370235,-0.37834295422246766,-0.16191088135674112,0.05866607337818117,0.6670504401580054,1
0.5311395438044357,1.8420164642799612,-0.1999488014032526,1.4010555343004283,0.5489837121918913,1
1.6125919168011915,-0.5901849900657682,0.037226388996768695,0.7980707629869023,1.4640871139650828,1
0.5488629846084196,0.09468435455290315,3.1105070427157355,-1.0576055243709712,0.2811476097599813,1
-0.8746042109906697,0.6822137231261901,0.2208713154486101,-0.29904691036677133,0.8900681833467007,1
-0.7413581278001251,-0.7872683043958953,0.3693721954005862,-0.5699702049238118,1.4209721229034669,1
-1.664273243217034,-0.399396557157266,-1.1870319643945495,0.2519910255408491,0.08324235668187338,1
0.5736200746080424,1.6629642891541692,-0.7159932315215247,0.44989501895525713,-0.48991756076003046,1
-1.0367956457097625,2.950296638783499,0.3359388011320543,0.2940609425479901,0.2570468874068735,1
1.0860720812745575,-0.017835613614754116,0.8627291393063667,1.2276048853774377,-1.267359444018807,1
-2.4363329377408895,1.1892810839912789,-1.1367031633366513,0.7920161895356441,-0.33975459429068544,1
-2.133729933886789,1.6269561892499964,0.8060652031333353,1.3508799249959123,0.3355457393296007,1
0.3688965754555809,0.15767246510083427,-0.3540468295938993,0.20184366444946428,-0.10882262885104843,1
0.5553795872342535,0.5939368272370424,-1.7420364622920486,-0.35988332243795895,0.2978843058925172,1
1.5471883987364399,-1.2402312285485555,-0.596099776312183,-0.3086394504626515,1.1429957269663147,1
0.6415007833880717,-1.605271316327702,-0.7792396014682677,0.242131071513555,0.8638547424620533,1
-0.163708709328285,-0.9898854236077437,1.1218947656437415,-0.9490401050190479,-0.5519263573408927,1
-0.7594615785492108,1.8930557256566953,-0.8448977118699836,0.09522832165905457,-0.21794509980226057,1
-0.891428071475326,-0.91070778406139,0.26403027302139737,0.9043908710950526,-0.7019418750713265,1
0.605788840544207,0.2188612984436946,-0.8977546030380964,0.11144942545168439,0.4549654479622884,1
2.8019244708427036,-0.41368419756175767,-0.08251073021049579,0.0004242974747507011,-1.4810206725400934,1
2.1389620663687747,0.07981712012637575,0.004361180436927167,-1.6430100865975121,-0.20382403595506635,1
-1.7910593119625984,1.5868280199183236,1.9149625050671373,0.5274389360626519,0.12166146396065292,1
0.4116946124467059,-1.143555776554027,-0.1790658916540815,1.2396660261570644,1.2519137656008266,1
2.955497795575985,-1.0227933392806052,-0.2054374044630541,1.350275786283005,-0.6582179061272938,1
-2.082077263102936,-1.3493346443854628,0.11684230536750685,0.5451517228004478,-0.7900358643350283,1
1.46424342555367,-0.5050910992958504,-1.028144121395789,0.14218600747673885,1.0118246495163425,1
2.24582883025447,-0.05309542584560177,1.451840458219917,1.7645470859860493,0.19587615460386112,1
-0.16741845342710246,-0.4920275671182207,-0.8579443959061637,0.23655316899913623,0.014923311783109475,1
0.061497909231966144,0.900052053185219,0.9912355378811071,1.355210149430377,0.3253654078930085,1
-2.8345055008099775,1.1863162813277859,0.46068415664148454,0.5317966767643852,0.26094479265416615,1
-1.2298226799029686,-1.4803718726566126,0.058187205401339565,-0.462487001619547,1.153445097295313,1
-0.17647955183329644,0.5840795664836964,0.3646740443010297,0.8240276556573518,-0.31457397368388135,1
-0.812893139879517,0.9132066673236978,-1.511901068951075,0.07727704804342633,-0.6302513187245593,1
1.4243816191405752,0.21917388750623154,-0.6017561459157219,0.5078393832779583,1.4255994394664613,1
0.03914128186849851,-1.132380780748492,0.20059678525024974,0.6559952938171638,1.3252523986583045,1
-1.6822604885280685,-1.3421697535708161,0.2909717275974081,1.1834479926681658,0.19055851217896902,1
1.9471385638276242,0.7166351603028865,-0.5874070190489995,-0.5130929598025157,-1.2257033602630312,1
-1.182817646046418,2.9494204711420955,-0.3959021748753878,0.467541731679522,0.5316736498944393,1
-0.09372335434621926,2.775046951454765,-1.1116300685498894,0.041322905104541535,-0.39064386738572143,1
1.230331235342154,1.6865471451686491,-1.1407271098525364,0.8517190586073276,1.1750370406132047,1
-1.9836422187675835,-1.1417056490934105,1.3971286331437947,-0.32191804566207755,-0.5268830316102431,1
-0.6582913505199633,-1.0018261485924804,-0.4951458867163588,0.5365680179120254,0.5579280956508412,1
0.5774058415751713,-0.9705128217798065,1.3408037219325482,0.7801220151678365,-0.543229207691779,1
-0.7651579574903927,0.28110557837260397,-1.1838576562245435,-0.6023225904869776,0.40057213997819435,1
1.96268174091193,0.09981502306663047,1.4465861398914925,-1.1284048026920064,-0.7791976164992053,1
1.2225370195419605,-0.24591787132695064,0.057165990519492935,-1.2998966564406356,1.0813994296758813,1
1.6445658535801744,0.3323944994120116,-0.048552526295408266,-1.4898608740359098,-0.6534005291310856,1
-0.7408268006070498,-0.6989370421290012,0.4998161999646569,1.5756016989801838,0.4246026258639621,1
0.1388646205054469,-0.08270699423839872,-1.0754303971318542,-0.9623229463252014,-1.0401978022556384,1
0.9010706396648501,0.02813608653354746,-1.4080749752811323,-0.7363565318782466,0.4274915812426991,1
-0.003277214994088237,0.01534812968175895,-0.004993712172395067,0.022727940734051398,0.007537117258060821,1
-0.45354234993545245,-0.626336648816965,0.015935462933826403,0.8284390145416094,0.2869344020331014,1
3.2099127906508933,-1.2982972224488785,1.4372592708488892,0.5019196702154204,0.1218877874368518,1
-1.0126118035493228,-1.0177880874087968,0.056540182485551,0.5307075482891458,-0.9023336659495326,1
-0.010114665727172609,-1.0626242091442357,1.0206892735562438,-1.5204999855515013,-0.34039876598560237,1
-0.17264717883508596,2.303083954205773,0.06101856132083602,1.0349413834145031,-0.2444555646194436,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
-0.97720418015549,-1.8613725308005868,0.021831001864126176,1.4344778750903486,0.3148829010295249,1
0.9599663053618394,-0.48796457779914904,0.6359783221007326,-0.6288923831096318,0.9393798090331917,1
-1.4042055012442796,-1.1333648967636236,0.18119848662412957,0.2258320593771583,-0.5718082463684647,1
1.0505566062407456,1.0000048130044668,-0.5625328168006462,-0.8407334531180793,0.04611602401034711,1
0.8152237832964493,-0.251028324684378,0.0013162239182338276,1.2229528627663113,-0.45216174667826603,1
1.0507575540957175,1.192864480992859,-0.7280561522965736,0.2982782297373097,0.8697952275425382,1
0.2500082339708162,0.5870543768442094,-0.28754269061274773,-0.7007231304556645,-0.9474926898699547,1
0.33795372831565956,2.1377873797052693,-0.7197581262727334,0.6808816676508742,-0.37292315530193065,1
2.3716831205687217,-0.4779500209588351,-0.31978226415572275,0.08867051212412635,1.8716296086606234,1
2.25841545884253,-0.9881715657257374,0.4451432588520459,1.3563362745865581,-0.4957511934331886,1
1.5570807227649006,-0.32556907212398456,0.08776020741029561,-1.3864898057878545,1.0962963105590993,1
-0.3032193036249027,-0.8813946154022848,-1.0031702809010548,0.8761992311157689,-0.4864898497539175,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
-0.7618340307304625,-0.9428442347558783,-0.5146524157744427,0.4423311539397236,0.27256795789089727,1
-1.6956103362780621,1.2903895853212453,-1.0192352144953554,0.23149049349238457,-0.17127285375702378,1
-0.08976360476754833,0.39769923825494236,-1.6678820747998055,0.69204690301293,-0.0063185030806943085,1
0.8759961594842021,-0.09240249946432375,-0.7319288116542029,0.9297900062391838,0.025147557912947205,1
2.9120214975155077,-0.4399911364531919,0.19759151243034623,1.4445545996574871,1.3749789287886736,1
-0.03804280378383553,0.5963580026486608,-0.7396846762905459,-0.8672319653364512,-0.582897546456221,1
1.4026219828067896,-0.9222306594078991,-0.14817433562074228,0.1966546153828597,-1.5406140984638077,1
-0.9065432668513039,-0.7859967332110558,1.2584220244946638,-1.190438134727372,-0.01766495779091845,1
0.06741999501850576,1.107605710314759,0.09558130131608936,-0.5764379890217611,0.9002211719567774,1
-0.33078855599440377,-0.628555789014204,0.8757178967965497,-1.2308514920531015,-0.6098341398674845,1
0.8395758631470307,0.5798700052761374,-1.492700610095143,-0.24494693149084318,-0.4936497250625418,1
0.7766651536512778,-0.8848212829107734,-0.47593662290646704,0.48557884224440995,-0.977947853120779,1
-1.3994599367967437,-0.6011606972398182,-0.5337337433619345,0.550626532839393,0.14469590970848104,1
-0.2707029328537707,1.5616574876645757,1.426744735735749,-0.20041482104807004,-0.6757280879960137,1
-0.8092174095945467,0.7398745679989367,1.610482244246591,-0.6480961736181255,1.1679248377014773,1
0.42561111508086075,0.7209234895587993,-1.306187517489835,-0.29923702484676346,-0.08469563963939836,1
-0.001958175127645609,-0.87245624626757,0.8923707329594105,1.255273113510645,1.4323320552272447,1
-0.5263700249783979,-0.09543996478851818,0.66926158204004,-0.9449460545737595,-0.4104170123519839,1
0.14053515545765485,0.6479333339367325,-0.8565841742355113,0.060533291145842966,0.6822385183587152,1
-1.3131527811422865,-1.3385724655962496,-0.41724720307080654,0.244541174585611,-0.8388172252256708,1
2.1564542621426277,-1.2107377821008527,0.24677824984423644,1.4620290369644506,-0.943930093170454,1
-0.2530464054463173,-0.35911642235793373,-0.6540160856416621,-1.3001891677476383,-0.975583857882855,1
0.25693433102303925,0.8420236190107937,-0.30199968370868296,1.153971688551378,1.0567454396975555,1
1.0639062924650484,0.6171041656415621,1.3914030970502,-0.460092365834309,-0.03412765812425868,1
1.5032366554207155,0.7290357710080035,-0.5934093528600511,1.0490295780321026,-0.2816101588164065,1
-0.27288214344776995,1.9951570115807462,-0.06926489040517544,-0.01340611293009003,0.8047639677490771,1
0.42632538224581257,0.02000762244365828,0.0406104655092213,0.08600490400704511,0.40055016371488517,1
-0.2654535879581179,-0.19738584640780432,1.0709671930973785,0.7694214355022838,-0.5305388636913609,1
-1.088305637496918,2.001269240838464,0.4976694737403422,0.6973659493105465,-0.3481323583054617,1
-0.22777440192942583,1.0879352600707992,-0.5043867232565498,-0.11395438624749343,-0.46092243604805583,1
-0.4454549158792357,-1.3107632361942638,-0.5128581674254562,0.27576020511115046,0.567311578918263,1
0.28379658745825864,0.6718925027450693,-0.3823185935350089,-0.9416650218591719,-0.49415740865404845,1
-0.015833169816621306,1.8017308318715153,-0.36107862398324597,-0.2179201060365761,1.164219301038253,1
-0.8544999057949257,-1.0351803298901292,1.7994004535221895,0.6716208082556705,-0.996244626670905,1
1.7111638534482176,0.40654363619546646,1.607973480475956,-1.1912021580839993,-0.9131874717485662,1
-2.0517602612413275,-0.23683195749418595,1.5022109595892845,0.006520287713829412,-0.17057710227245676,1
-0.41961816819248055,0.2443856253913289,0.5608632233566639,0.282052314553902,-0.6141587906513217,1
-0.045574294623756964,0.017665696204202733,1.1366346022869567,-0.7841918963989439,1.832057560228265,1
0.7287586016934079,1.4277782418769498,-1.0914016104456008,0.2657419811515131,0.3743320237574394,1
0.692108017429587,0.9556107610401947,0.8267205894864341,0.3723843937550961,-1.4404083569841106,1
2.61660338985579,-0.6592769360725862,-0.42507721466834547,-1.4096381499284485,1.7524781456934244,1
1.2598311497257895,-1.1398859193504012,-0.3996119097364016,-0.6604830556036445,1.4506030038029845,1
-0.7572187200455381,0.8265789317231896,0.5090117026317781,0.5245427688444192,-0.7558936602464632,1
0.47908503331147684,-0.2053292084253459,-0.89526969939207,-0.9074143887956132,-0.008441897664910422,1
-0.829364763562425,1.8896835202388227,0.5391820031503864,0.026119259690403317,0.526525065248026,1
0.8836690370697109,1.1403718099819362,-0.5508433955708352,0.9527144927526806,0.43680873743094856,1
0.26017670044742924,-1.281380497499314,-0.5184479223883082,1.0727504121941718,0.5207652182638675,1
1.2770019447865726,0.2507055666787763,-0.2110674135495822,-0.3727832186227538,-0.5830606257583505,1
-1.4171324444929516,-2.0612114962033674,-0.19943569945820822,0.6998504460178744,0.7074441208381896,1
0.9337071510312156,-1.2197922399830254,-0.8288653907506122,0.5397034144176143,0.6473230420746597,1
-1.0823827167256959,-1.4632668592059677,-0.2026317573542538,0.8317784869772683,-0.1726268045873015,1
-0.12873113357719268,1.0564032255987088,-0.38277596355716165,-0.7619411479712229,-0.1480334982203741,1
-0.009213427791718888,0.9486815556091996,0.12536207873021907,-0.5071082421949336,-0.9838401216861393,1
-0.3374523827223972,-1.5541024963739516,0.9192779552389252,-0.6543876568876786,-0.6906655902240332,1
1.371476616316892,-0.6895062509072623,-0.7473641109093464,1.0760217580542728,0.5587430535803742,1
1.9359658779965108,1.1020102527330033,2.193797284183439,1.056487199959792,-1.401433277639383,1
0.6319186847437703,1.0199466648850672,-0.5058925311432414,0.45884808602910093,1.0959059151339348,1
1.0922622934003732,0.7349352829494926,-0.6108944051644503,-0.03633144003848589,-1.709554535653115,1
-0.06595709976291517,-0.2946643516751019,-1.2380223303101723,0.6361946480206863,-0.1991153440143884,1
0.5237676134202957,1.3545895860590864,-0.8169726801710302,0.4583991851224445,-0.5162439437618669,1
0.8255013077426422,0.23471379350673865,0.6263630225551912,-1.3508650609869115,0.5866713977767117,1
-0.2676991088233694,0.6797955104854967,-0.09024737064729879,-0.9320552595003215,0.757743737660195,1
0.26324102457678616,-0.07140210062965809,1.7570307982629054,1.856325920740296,0.19261021288312868,1
-0.6323951149930825,0.0038863382841699094,-0.736066053658694,0.04576372200936527,-1.141067822070039,1
2.418912648661571,-1.378961806491271,-0.38249081774676885,0.9737156901203983,-0.7627591309831453,1
-0.24982773432872088,-0.5848195038020867,0.7668412515544689,1.453413515239733,-0.31272585860447555,1
1.396893036750851,0.4622246246491151,-0.003605979215265648,-0.8226960015294928,-0.812764877668779,1
-0.06900048851965115,1.435263686742105,0.6477419474290486,0.49580819434115503,-1.0520442616449117,1
-0.6009476500647609,1.0488063585560843,-0.6752495115228427,0.3950905835595214,-0.24887884909683167,1
1.7231619832028504,-0.7388890996063544,0.29456173620624343,-1.6670011858553229,0.3520346473336787,1
0.6180476883182469,3.3014606485564952,-0.006368687775627685,-0.21690336643170294,0.24620716467463954,1
0.8654435069214879,-1.014550710375132,-0.3484586524272423,0.8976812533382401,-0.6720412563836903,1
0.4479073048011775,0.8049078714974824,1.387571731320103,0.40361486546373576,-0.7217825976892496,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
-0.6554769909841774,-0.4189134203830356,-1.6698896794370184,0.050685940528765135,-0.8552635555944802,1
-1.3435351983463522,-1.561804574935384,-0.28277212535379825,-0.6196961051376835,0.9959099972117313,1
-0.606362115583662,-1.8866482942308873,-0.9609365817224799,0.4945221776184567,0.03811034922101713,1
-1.0169381596833416,2.4593707266208393,-0.19870998926860756,0.04015455586537249,0.3367452070128805,1
-0.4887803706342075,2.2009100272531734,-0.14101930915114003,-0.509412091109782,-0.07900710520330481,1
-0.029273337703554128,0.8024994251846453,0.21164895923713778,0.425370286651593,-0.601607987308221,1
0.5072714985741167,1.072756143305515,-0.2150475290599386,0.06628728255144037,1.591139877623814,1
-0.003277214994088236,0.015348129681758948,-0.004993712172395067,0.0227279407340514,0.007537117258060821,1
0.23860244427218197,-0.07171884838010002,-0.4522956407244181,-0.11776369071199047,1.1312513363510095,1
-0.570337153283262,2.007039394664673,0.09640627861354148,0.9077105861061855,1.2911118694046955,1
0.5945551756196438,-0.9385317420059562,1.3372722638607202,-0.11771915909276821,-1.1117440355907762,1
3.3355266123817047,-0.5893264592479861,-0.8391762366966629,-0.3406547547480177,0.8970123476338924,1
0.027764284271846608,1.9946047532719324,-0.9912524738733148,0.655042920800895,-0.8044407097975035,1
-0.6925255058695969,0.9426983663671129,-0.9633958415950735,0.12471536017285102,-0.4292258552398166,1
0.7803968848081096,-0.0562447067358888,-1.6464116284927437,0.012503766247877593,0.0048088813045405465,1
